Time; ConsInst; ProdInst; ConsSinceBeg; ProdSinceBeg;
42,0; 594204,6508317393; 6529208,24259864; 2,4508770961894967E7; 2,742267461891431E8; 
43,0; 593164,6583198967; 6529208,24259864; 2,5101935620214865E7; 2,807559544317418E8; 
44,0; 592953,1714201773; 6529208,24259864; 2,569488879163504E7; 2,872851626743404E8; 
45,0; 593585,0002857366; 6529208,24259864; 2,6288473791920777E7; 2,938143709169391E8; 
46,0; 592904,0554401026; 6529208,24259864; 2,688137784736088E7; 3,0034357915953773E8; 
47,0; 591756,4614707595; 6529208,24259864; 2,747313430883164E7; 3,068727874021364E8; 
48,0; 592748,5673302208; 6529208,24259864; 2,8065882876161862E7; 3,1340199564473504E8; 
49,0; 592278,5302937437; 6529208,24259864; 2,8658161406455606E7; 3,199312038873337E8; 
50,0; 592139,1066484097; 6529208,24259864; 2,9250300513104014E7; 3,2646041212993234E8; 
51,0; 593009,530490554; 6529208,24259864; 2,984331004359457E7; 3,32989620372531E8; 
52,0; 591345,0040788451; 6529208,24259864; 3,0434655047673415E7; 3,3951882861512965E8; 
53,0; 592326,9781987169; 6529208,24259864; 3,1026982025872134E7; 3,460480368577283E8; 
54,0; 592470,2398089154; 6529208,24259864; 3,161945226568105E7; 3,5257724510032696E8; 
55,0; 591441,8329857393; 6529208,24259864; 3,221089409866679E7; 3,591064533429256E8; 
56,0; 589580,8142768444; 6529208,24259864; 3,2800474912943635E7; 3,6563566158552426E8; 
57,0; 590829,9014611563; 6529208,24259864; 3,3391304814404793E7; 3,721648698281229E8; 
58,0; 590905,8755398347; 6529208,24259864; 3,3982210689944625E7; 3,7869407807072157E8; 
59,0; 590859,7297587121; 6529208,24259864; 3,4573070419703335E7; 3,852232863133202E8; 
60,0; 589605,3720861351; 6529208,24259864; 3,516267579178947E7; 3,917524945559189E8; 
61,0; 590147,3295244037; 6529224,641132037; 3,575282312131388E7; 3,982817191970509E8; 
62,0; 589339,1438950762; 6529224,641132037; 3,634216226520895E7; 4,04810943838183E8; 
63,0; 588992,7272013602; 6529224,641132037; 3,693115499241031E7; 4,1134016847931504E8; 
64,0; 590008,5047494961; 6529224,641132037; 3,752116349715981E7; 4,178693931204471E8; 
65,0; 587902,1285681003; 6529224,641132037; 3,810906562572791E7; 4,2439861776157916E8; 
66,0; 587789,7918293576; 6529224,641132037; 3,869685541755726E7; 4,309278424027112E8; 
67,0; 587777,9707940008; 6529224,641132037; 3,928463338835126E7; 4,3745706704384327E8; 
68,0; 588251,4270816903; 6529224,641132037; 3,987288481543295E7; 4,439862916849753E8; 
69,0; 587199,054025157; 6529224,641132037; 4,046008386945811E7; 4,505155163261074E8; 
70,0; 586762,0296502605; 6529224,641132037; 4,104684589910837E7; 4,5704474096723944E8; 
71,0; 586503,3570988507; 6529224,641132037; 4,163334925620722E7; 4,635739656083715E8; 
72,0; 586211,6016663014; 6529224,641132037; 4,221956085787352E7; 4,7010319024950355E8; 
73,0; 585763,0761051292; 6529224,641132037; 4,2805323933978654E7; 4,766324148906356E8; 
74,0; 584674,8445052523; 6529224,641132037; 4,3389998778483905E7; 4,8316163953176767E8; 
75,0; 585090,1449860735; 6529224,641132037; 4,3975088923469976E7; 4,896908641728997E8; 
76,0; 583201,5525846514; 6529224,641132037; 4,455829047605462E7; 4,962200888140318E8; 
77,0; 583319,3360227557; 6529224,641132037; 4,514160981207738E7; 5,0274931345516384E8; 
78,0; 583206,028301348; 6529224,641132037; 4,572481584037873E7; 5,092785380962959E8; 
79,0; 582474,4047387609; 6529224,641132037; 4,630729024511749E7; 5,1580776273742795E8; 
80,0; 582600,9529106445; 6529224,641132037; 4,688989119802814E7; 5,2233698737856E8; 
81,0; 582313,3361221231; 6529224,641132037; 4,7472204534150265E7; 5,2886621201969206E8; 
82,0; 580803,2473090688; 6529224,641132037; 4,805300778145933E7; 5,353954366608241E8; 
83,0; 580519,4800662452; 6529224,641132037; 4,863352726152558E7; 5,419246613019562E8; 
84,0; 579766,462829051; 6529224,641132037; 4,921329372435463E7; 5,484538859430882E8; 
85,0; 580190,6958533505; 6529224,641132037; 4,9793484420207985E7; 5,549831105842202E8; 
86,0; 579617,7589863413; 6529224,641132037; 5,037310217919432E7; 5,615123352253522E8; 
87,0; 580042,8099579768; 6529224,641132037; 5,09531449891523E7; 5,680415598664842E8; 
88,0; 577984,1473362375; 6529224,641132037; 5,1531129136488535E7; 5,745707845076162E8; 
89,0; 579568,8018283651; 6529224,641132037; 5,21106979383169E7; 5,811000091487482E8; 
90,0; 578404,5652114938; 6529224,641132037; 5,2689102503528394E7; 5,876292337898802E8; 
91,0; 577168,1260106902; 6529224,641132037; 5,326627062953909E7; 5,941584584310122E8; 
92,0; 576439,7130042937; 6529224,641132037; 5,384271034254338E7; 6,006876830721442E8; 
93,0; 575710,7591979124; 6529224,641132037; 5,441842110174129E7; 6,072169077132761E8; 
94,0; 577611,9879950136; 6529224,641132037; 5,4996033089736305E7; 6,137461323544081E8; 
95,0; 576236,1942429232; 6529224,641132037; 5,557226928397923E7; 6,202753569955401E8; 
96,0; 576381,2910504332; 6529224,641132037; 5,6148650575029664E7; 6,268045816366721E8; 
97,0; 576602,1083287306; 6529224,641132037; 5,672525268335839E7; 6,333338062778041E8; 
98,0; 575373,1428175797; 6529224,641132037; 5,730062582617597E7; 6,398630309189361E8; 
99,0; 575173,0669295333; 6529224,641132037; 5,787579889310551E7; 6,463922555600681E8; 
100,0; 574190,0339841252; 6529224,641132037; 5,844998892708963E7; 6,529214802012001E8; 
101,0; 575887,9921795505; 6529224,641132037; 5,902587691926918E7; 6,594507048423321E8; 
102,0; 574318,4264238151; 6529224,641132037; 5,9600195345693E7; 6,659799294834641E8; 
103,0; 573876,1669109763; 6529224,641132037; 6,0174071512603976E7; 6,725091541245961E8; 
104,0; 574361,427088889; 6529224,641132037; 6,074843293969286E7; 6,790383787657281E8; 
105,0; 574371,7363729919; 6529224,641132037; 6,1322804676065855E7; 6,855676034068601E8; 
106,0; 574032,3038819627; 6529224,641132037; 6,189683697994782E7; 6,920968280479921E8; 
107,0; 574129,5585374641; 6529224,641132037; 6,247096653848528E7; 6,986260526891241E8; 
108,0; 574104,917394453; 6529224,641132037; 6,304507145587973E7; 7,051552773302561E8; 
109,0; 573652,8868506389; 6529224,641132037; 6,361872434273037E7; 7,116845019713881E8; 
110,0; 574623,9303638125; 6529224,641132037; 6,4193348273094185E7; 7,182137266125201E8; 
111,0; 573074,5739651886; 6529224,641132037; 6,476642284705938E7; 7,247429512536521E8; 
112,0; 572818,522245619; 6529224,641132037; 6,533924136930499E7; 7,312721758947841E8; 
113,0; 573811,5550420308; 6529224,641132037; 6,591305292434702E7; 7,378014005359161E8; 
114,0; 574148,0865889817; 6529224,641132037; 6,6487201010936E7; 7,443306251770481E8; 
115,0; 574071,3676143785; 6529224,641132037; 6,706127237855038E7; 7,508598498181801E8; 
116,0; 572907,9195849804; 6529224,641132037; 6,763418029813536E7; 7,573890744593121E8; 
117,0; 573752,0836385129; 6529224,641132037; 6,820793238177387E7; 7,639182991004441E8; 
118,0; 572482,0130132817; 6529224,641132037; 6,878041439478716E7; 7,704475237415761E8; 
119,0; 574406,4704874803; 6529224,641132037; 6,935482086527464E7; 7,769767483827081E8; 
120,0; 573905,8260855933; 6529224,641132037; 6,992872669136024E7; 7,835059730238401E8; 
121,0; 572759,9960610404; 6529245,203872363; 7,050148668742128E7; 7,900352182277124E8; 
122,0; 571575,3878053204; 6529245,203872363; 7,10730620752266E7; 7,965644634315847E8; 
123,0; 573961,887780722; 6529245,203872363; 7,164702396300733E7; 8,03093708635457E8; 
124,0; 573245,2199466933; 6529245,203872363; 7,222026918295403E7; 8,096229538393294E8; 
125,0; 572489,2393034623; 6529245,203872363; 7,27927584222575E7; 8,161521990432017E8; 
126,0; 573691,1914774658; 6529245,203872363; 7,336644961373496E7; 8,22681444247074E8; 
127,0; 572304,6835081734; 6529245,203872363; 7,393875429724313E7; 8,292106894509463E8; 
128,0; 571671,7715405987; 6529245,203872363; 7,451042606878373E7; 8,357399346548187E8; 
129,0; 573468,1908332532; 6529245,203872363; 7,508389425961699E7; 8,42269179858691E8; 
130,0; 572202,044791191; 6529245,203872363; 7,565609630440818E7; 8,487984250625633E8; 
131,0; 573216,9140786554; 6529245,203872363; 7,622931321848683E7; 8,553276702664356E8; 
132,0; 573186,5472226406; 6529245,203872363; 7,680249976570947E7; 8,61856915470308E8; 
133,0; 572807,8946709034; 6529245,203872363; 7,737530766038038E7; 8,683861606741803E8; 
134,0; 572424,8860598815; 6529245,203872363; 7,794773254644026E7; 8,749154058780526E8; 
135,0; 572143,3602197294; 6529245,203872363; 7,851987590665999E7; 8,814446510819249E8; 
136,0; 571599,1081743749; 6529245,203872363; 7,909147501483436E7; 8,879738962857972E8; 
137,0; 572691,6354427303; 6529245,203872363; 7,96641666502771E7; 8,945031414896696E8; 
138,0; 572586,963725124; 6529245,203872363; 8,023675361400221E7; 9,010323866935419E8; 
139,0; 572845,3317127032; 6529245,203872363; 8,080959894571492E7; 9,075616318974142E8; 
140,0; 571294,2156613353; 6529245,203872363; 8,138089316137625E7; 9,140908771012865E8; 
141,0; 572252,1989866368; 6529245,203872363; 8,195314536036289E7; 9,206201223051589E8; 
142,0; 572651,3811368955; 6529245,203872363; 8,252579674149978E7; 9,271493675090312E8; 
143,0; 572756,0760514125; 6529245,203872363; 8,30985528175512E7; 9,336786127129035E8; 
144,0; 571905,743081235; 6529245,203872363; 8,367045856063244E7; 9,402078579167758E8; 
145,0; 572572,4360488101; 6529245,203872363; 8,424303099668124E7; 9,467371031206481E8; 
146,0; 571662,0642870783; 6529245,203872363; 8,481469306096832E7; 9,532663483245205E8; 
147,0; 572115,8504583336; 6529245,203872363; 8,538680891142666E7; 9,597955935283928E8; 
148,0; 572474,422820766; 6529245,203872363; 8,595928333424743E7; 9,663248387322651E8; 
149,0; 571557,6209760767; 6529245,203872363; 8,65308409552235E7; 9,728540839361374E8; 
150,0; 572182,1555147474; 6529245,203872363; 8,710302311073825E7; 9,793833291400098E8; 
151,0; 571684,1950111418; 6529245,203872363; 8,767470730574939E7; 9,859125743438821E8; 
152,0; 573069,9748013123; 6529245,203872363; 8,82477772805507E7; 9,924418195477544E8; 
153,0; 572676,4182586811; 6529245,203872363; 8,882045369880939E7; 9,989710647516267E8; 
154,0; 571127,4414719499; 6529245,203872363; 8,939158114028133E7; 1,005500309955499E9; 
155,0; 572324,1150321121; 6529245,203872363; 8,996390525531344E7; 1,0120295551593714E9; 
156,0; 573188,688870899; 6529245,203872363; 9,053709394418433E7; 1,0185588003632437E9; 
157,0; 572274,3036236834; 6529245,203872363; 9,110936824780801E7; 1,025088045567116E9; 
158,0; 573901,534547592; 6529245,203872363; 9,16832697823556E7; 1,0316172907709883E9; 
159,0; 571941,8851755349; 6529245,203872363; 9,225521166753115E7; 1,0381465359748607E9; 
160,0; 571857,2210869117; 6529245,203872363; 9,282706888861805E7; 1,044675781178733E9; 
161,0; 573285,7626436551; 6529245,203872363; 9,34003546512617E7; 1,0512050263826053E9; 
162,0; 572703,8109454456; 6529245,203872363; 9,397305846220715E7; 1,0577342715864776E9; 
163,0; 571754,9381197894; 6529245,203872363; 9,454481340032694E7; 1,06426351679035E9; 
164,0; 572092,7520278435; 6529245,203872363; 9,511690615235478E7; 1,0707927619942223E9; 
165,0; 571546,3525744117; 6529245,203872363; 9,568845250492918E7; 1,0773220071980946E9; 
166,0; 572486,4558616219; 6529245,203872363; 9,626093896079081E7; 1,083851252401967E9; 
167,0; 573115,2754476164; 6529245,203872363; 9,683405423623843E7; 1,0903804976058395E9; 
168,0; 571163,0727644756; 6529245,203872363; 9,74052173090029E7; 1,096909742809712E9; 
169,0; 571511,9175230458; 6529245,203872363; 9,797672922652595E7; 1,1034389880135844E9; 
170,0; 572291,6080177829; 6529245,203872363; 9,854902083454373E7; 1,1099682332174568E9; 
171,0; 571876,2191016334; 6529245,203872363; 9,912089705364537E7; 1,1164974784213293E9; 
172,0; 571837,2428231444; 6529245,203872363; 9,969273429646851E7; 1,1230267236252017E9; 
173,0; 572206,1934630915; 6529245,203872363; 1,002649404899316E8; 1,1295559688290741E9; 
174,0; 571664,1117980039; 6529245,203872363; 1,008366046017296E8; 1,1360852140329466E9; 
175,0; 571110,7991845087; 6529245,203872363; 1,0140771540091412E8; 1,142614459236819E9; 
176,0; 570645,9819620698; 6529245,203872363; 1,0197836138287619E8; 1,1491437044406915E9; 
177,0; 570590,4344373674; 6529245,203872363; 1,0254895181731355E8; 1,155672949644564E9; 
178,0; 572130,3570619716; 6529245,203872363; 1,0312108217437552E8; 1,1622021948484364E9; 
179,0; 572297,4013244575; 6529245,203872363; 1,0369337957569997E8; 1,1687314400523088E9; 
180,0; 571903,5548499681; 6529245,203872363; 1,0426528313054994E8; 1,1752606852561812E9; 
181,0; 571710,3239029127; 6529270,027992672; 1,0483699345445286E8; 1,181789955284174E9; 
182,0; 570811,9107617518; 6529270,027992672; 1,0540780536521462E8; 1,1883192253121667E9; 
183,0; 572024,1261064; 6529270,027992672; 1,0597982949132101E8; 1,1948484953401594E9; 
184,0; 571930,9150765431; 6529270,027992672; 1,0655176040639755E8; 1,2013777653681521E9; 
185,0; 571249,5511958024; 6529270,027992672; 1,0712300995759335E8; 1,2079070353961449E9; 
186,0; 571663,6583164532; 6529270,027992672; 1,076946736159098E8; 1,2144363054241376E9; 
187,0; 571412,1359374007; 6529270,027992672; 1,0826608575184721E8; 1,2209655754521303E9; 
188,0; 571179,0893743702; 6529270,027992672; 1,0883726484122157E8; 1,227494845480123E9; 
189,0; 572107,227618748; 6529270,027992672; 1,0940937206884032E8; 1,2340241155081158E9; 
190,0; 572783,9928485221; 6529270,027992672; 1,0998215606168884E8; 1,2405533855361085E9; 
191,0; 571602,4382237198; 6529270,027992672; 1,1055375849991256E8; 1,2470826555641012E9; 
192,0; 570731,0226398646; 6529270,027992672; 1,1112448952255243E8; 1,253611925592094E9; 
193,0; 572345,1120817343; 6529270,027992672; 1,1169683463463417E8; 1,2601411956200867E9; 
194,0; 570913,4277401412; 6529270,027992672; 1,1226774806237431E8; 1,2666704656480794E9; 
195,0; 572671,3558054197; 6529270,027992672; 1,1284041941817974E8; 1,2731997356760721E9; 
196,0; 570925,9566990532; 6529270,027992672; 1,134113453748788E8; 1,2797290057040648E9; 
197,0; 571278,2463472859; 6529270,027992672; 1,1398262362122609E8; 1,2862582757320576E9; 
198,0; 573205,4577163775; 6529270,027992672; 1,1455582907894246E8; 1,2927875457600503E9; 
199,0; 571352,4663668809; 6529270,027992672; 1,1512718154530935E8; 1,299316815788043E9; 
200,0; 571496,5982871994; 6529270,027992672; 1,1569867814359654E8; 1,3058460858160357E9; 
201,0; 572202,3681369537; 6529270,027992672; 1,162708805117335E8; 1,3123753558440285E9; 
202,0; 571623,1433796464; 6529270,027992672; 1,1684250365511315E8; 1,3189046258720212E9; 
203,0; 570775,831745302; 6529270,027992672; 1,1741327948685844E8; 1,325433895900014E9; 
204,0; 571032,2811092574; 6529270,027992672; 1,179843117679677E8; 1,3319631659280066E9; 
205,0; 572527,4834651689; 6529270,027992672; 1,1855683925143287E8; 1,3384924359559994E9; 
206,0; 572205,6956075841; 6529270,027992672; 1,1912904494704045E8; 1,345021705983992E9; 
207,0; 572027,4218093948; 6529270,027992672; 1,1970107236884984E8; 1,3515509760119848E9; 
208,0; 572000,2523804634; 6529270,027992672; 1,202730726212303E8; 1,3580802460399776E9; 
209,0; 571271,3333611164; 6529270,027992672; 1,2084434395459142E8; 1,3646095160679703E9; 
210,0; 571536,1958053041; 6529270,027992672; 1,2141588015039673E8; 1,371138786095963E9; 
211,0; 572066,3962255066; 6529270,027992672; 1,2198794654662225E8; 1,3776680561239557E9; 
212,0; 571532,2462231005; 6529270,027992672; 1,2255947879284535E8; 1,3841973261519485E9; 
213,0; 572613,5809984377; 6529270,027992672; 1,2313209237384379E8; 1,3907265961799412E9; 
214,0; 570787,6497836807; 6529270,027992672; 1,2370288002362747E8; 1,397255866207934E9; 
215,0; 570707,0741231322; 6529270,027992672; 1,242735870977506E8; 1,4037851362359266E9; 
216,0; 572915,481903921; 6529270,027992672; 1,2484650257965453E8; 1,4103144062639194E9; 
217,0; 571836,0130349527; 6529270,027992672; 1,2541833859268948E8; 1,416843676291912E9; 
218,0; 572989,7094915467; 6529270,027992672; 1,2599132830218104E8; 1,4233729463199048E9; 
219,0; 570066,1091727915; 6529270,027992672; 1,2656139441135383E8; 1,4299022163478975E9; 
220,0; 570855,1561700931; 6529270,027992672; 1,2713224956752393E8; 1,4364314863758903E9; 
221,0; 570635,1975277226; 6529270,027992672; 1,2770288476505165E8; 1,442960756403883E9; 
222,0; 571949,7224210226; 6529270,027992672; 1,2827483448747267E8; 1,4494900264318757E9; 
223,0; 572478,6827994519; 6529270,027992672; 1,2884731317027213E8; 1,4560192964598684E9; 
224,0; 572506,294279037; 6529270,027992672; 1,2941981946455117E8; 1,4625485664878612E9; 
225,0; 571801,1785898388; 6529270,027992672; 1,29991620643141E8; 1,469077836515854E9; 
226,0; 572274,426511412; 6529270,027992672; 1,3056389506965241E8; 1,4756071065438466E9; 
227,0; 572248,6211164242; 6529270,027992672; 1,3113614369076884E8; 1,4821363765718393E9; 
228,0; 571463,1367484606; 6529270,027992672; 1,317076068275173E8; 1,488665646599832E9; 
229,0; 572249,0293644151; 6529270,027992672; 1,3227985585688172E8; 1,4951949166278248E9; 
230,0; 572100,0860789751; 6529270,027992672; 1,328519559429607E8; 1,5017241866558175E9; 
231,0; 572785,4063175612; 6529270,027992672; 1,3342474134927826E8; 1,5082534566838102E9; 
232,0; 571643,1755011304; 6529270,027992672; 1,3399638452477938E8; 1,514782726711803E9; 
233,0; 570796,559754265; 6529270,027992672; 1,3456718108453363E8; 1,5213119967397957E9; 
234,0; 572138,9724523048; 6529270,027992672; 1,3513932005698594E8; 1,5278412667677884E9; 
235,0; 572770,2591888739; 6529270,027992672; 1,357120903161748E8; 1,5343705367957811E9; 
236,0; 572380,4310106973; 6529270,027992672; 1,362844707471855E8; 1,5408998068237739E9; 
237,0; 572109,7738785415; 6529270,027992672; 1,3685658052106404E8; 1,5474290768517666E9; 
238,0; 572574,19158854; 6529270,027992672; 1,374291547126526E8; 1,5539583468797593E9; 
239,0; 570177,2171275042; 6529270,027992672; 1,379993319297801E8; 1,560487616907752E9; 
240,0; 570863,3975902873; 6529270,027992672; 1,3857019532737038E8; 1,5670168869357448E9; 
241,0; 572379,3914612262; 6529298,82198143; 1,391425747188316E8; 1,5735461857577262E9; 
242,0; 571579,6560299615; 6529298,82198143; 1,3971415437486157E8; 1,5800754845797076E9; 
243,0; 572033,9875627187; 6529298,82198143; 1,4028618836242428E8; 1,586604783401689E9; 
244,0; 572179,3201445874; 6529298,82198143; 1,4085836768256888E8; 1,5931340822236705E9; 
245,0; 571381,1487095227; 6529298,82198143; 1,414297488312784E8; 1,599663381045652E9; 
246,0; 571671,2118122225; 6529298,82198143; 1,4200142004309064E8; 1,6061926798676333E9; 
247,0; 570564,6202040655; 6529298,82198143; 1,425719846632947E8; 1,6127219786896148E9; 
248,0; 572216,184262897; 6529298,82198143; 1,431442008475576E8; 1,6192512775115962E9; 
249,0; 573161,3878064922; 6529298,82198143; 1,437173622353641E8; 1,6257805763335776E9; 
250,0; 571981,5412675175; 6529298,82198143; 1,4428934377663162E8; 1,632309875155559E9; 
251,0; 572377,1660170289; 6529298,82198143; 1,4486172094264865E8; 1,6388391739775405E9; 
252,0; 572785,3896172892; 6529298,82198143; 1,4543450633226594E8; 1,645368472799522E9; 
253,0; 570978,3415123961; 6529298,82198143; 1,4600548467377833E8; 1,6518977716215034E9; 
254,0; 571605,7694253124; 6529298,82198143; 1,4657709044320363E8; 1,6584270704434848E9; 
255,0; 571928,5035346014; 6529298,82198143; 1,4714901894673824E8; 1,6649563692654662E9; 
256,0; 572672,9220834749; 6529298,82198143; 1,477216918688217E8; 1,6714856680874476E9; 
257,0; 572047,3348284747; 6529298,82198143; 1,4829373920365018E8; 1,678014966909429E9; 
258,0; 571584,9301226933; 6529298,82198143; 1,4886532413377288E8; 1,6845442657314105E9; 
259,0; 572423,7284429686; 6529298,82198143; 1,4943774786221585E8; 1,691073564553392E9; 
260,0; 571472,5722178333; 6529298,82198143; 1,5000922043443367E8; 1,6976028633753734E9; 
261,0; 570098,812235635; 6529298,82198143; 1,505793192466693E8; 1,7041321621973548E9; 
262,0; 571687,6417930884; 6529298,82198143; 1,511510068884624E8; 1,7106614610193362E9; 
263,0; 572199,7767280616; 6529298,82198143; 1,5172320666519046E8; 1,7171907598413177E9; 
264,0; 572467,4230540809; 6529298,82198143; 1,5229567408824453E8; 1,723720058663299E9; 
265,0; 572688,043394833; 6529298,82198143; 1,5286836213163936E8; 1,7302493574852805E9; 
266,0; 571331,8296690264; 6529298,82198143; 1,534396939613084E8; 1,736778656307262E9; 
267,0; 571364,5180673852; 6529298,82198143; 1,5401105847937578E8; 1,7433079551292434E9; 
268,0; 570757,2083210679; 6529298,82198143; 1,5458181568769684E8; 1,7498372539512248E9; 
269,0; 572181,682292316; 6529298,82198143; 1,5515399736998916E8; 1,7563665527732062E9; 
270,0; 571355,7590960583; 6529298,82198143; 1,557253531290852E8; 1,7628958515951877E9; 
271,0; 572726,9972339433; 6529298,82198143; 1,5629808012631917E8; 1,769425150417169E9; 
272,0; 571995,5743605598; 6529298,82198143; 1,5687007570067972E8; 1,7759544492391505E9; 
273,0; 572867,3511775506; 6529298,82198143; 1,5744294305185726E8; 1,782483748061132E9; 
274,0; 573979,2628928307; 6529298,82198143; 1,580169223147501E8; 1,7890130468831134E9; 
275,0; 571858,8908009498; 6529298,82198143; 1,5858878120555106E8; 1,7955423457050948E9; 
276,0; 570266,1368632006; 6529298,82198143; 1,5915904734241426E8; 1,8020716445270762E9; 
277,0; 571803,6568200317; 6529298,82198143; 1,597308509992343E8; 1,8086009433490577E9; 
278,0; 571789,8843505664; 6529298,82198143; 1,6030264088358486E8; 1,815130242171039E9; 
279,0; 570923,976433759; 6529298,82198143; 1,608735648600186E8; 1,8216595409930205E9; 
280,0; 571587,9813510503; 6529298,82198143; 1,6144515284136966E8; 1,828188839815002E9; 
281,0; 571984,2265335327; 6529298,82198143; 1,620171370679032E8; 1,8347181386369834E9; 
282,0; 570702,5400006041; 6529298,82198143; 1,625878396079038E8; 1,8412474374589648E9; 
283,0; 572363,9676034965; 6529298,82198143; 1,631602035755073E8; 1,8477767362809463E9; 
284,0; 570668,1263700443; 6529298,82198143; 1,6373087170187736E8; 1,8543060351029277E9; 
285,0; 571399,4320397706; 6529298,82198143; 1,6430227113391712E8; 1,860835333924909E9; 
286,0; 572371,0288991068; 6529298,82198143; 1,6487464216281623E8; 1,8673646327468905E9; 
287,0; 571145,8740283595; 6529298,82198143; 1,6544578803684458E8; 1,873893931568872E9; 
288,0; 571285,1719863258; 6529298,82198143; 1,660170732088309E8; 1,8804232303908534E9; 
289,0; 571904,729276398; 6529298,82198143; 1,6658897793810728E8; 1,8869525292128348E9; 
290,0; 571578,5287270667; 6529298,82198143; 1,6716055646683434E8; 1,8934818280348163E9; 
291,0; 571962,2080591896; 6529298,82198143; 1,6773251867489353E8; 1,9000111268567977E9; 
292,0; 571233,9634802368; 6529298,82198143; 1,6830375263837376E8; 1,9065404256787791E9; 
293,0; 570977,6292601812; 6529298,82198143; 1,6887473026763394E8; 1,9130697245007606E9; 
294,0; 571981,9711821767; 6529298,82198143; 1,694467122388161E8; 1,919599023322742E9; 
295,0; 571599,8750310035; 6529298,82198143; 1,700183121138471E8; 1,9261283221447234E9; 
296,0; 571083,4652822514; 6529298,82198143; 1,7058939557912937E8; 1,9326576209667048E9; 
297,0; 572027,3972883025; 6529298,82198143; 1,7116142297641766E8; 1,9391869197886863E9; 
298,0; 572480,8508704302; 6529298,82198143; 1,717339038272881E8; 1,9457162186106677E9; 
299,0; 571106,973078235; 6529298,82198143; 1,723050108003663E8; 1,9522455174326491E9; 
300,0; 571177,0262251872; 6529298,82198143; 1,728761878265915E8; 1,9587748162546306E9; 
301,0; 572815,1757939942; 6529330,822049565; 1,734490030023855E8; 1,9653041470766802E9; 
302,0; 571885,2295508041; 6529330,822049565; 1,740208882319363E8; 1,9718334778987298E9; 
303,0; 571093,8687718407; 6529330,822049565; 1,7459198210070816E8; 1,9783628087207794E9; 
304,0; 571202,0682729676; 6529330,822049565; 1,7516318416898113E8; 1,984892139542829E9; 
305,0; 571987,9313721606; 6529330,822049565; 1,757351721003533E8; 1,9914214703648787E9; 
306,0; 570838,3486452816; 6529330,822049565; 1,7630601044899857E8; 1,9979508011869283E9; 
307,0; 572470,737041237; 6529330,822049565; 1,768784811860398E8; 2,004480132008978E9; 
308,0; 571596,9207568337; 6529330,822049565; 1,7745007810679665E8; 2,0110094628310275E9; 
309,0; 571361,0319362148; 6529330,822049565; 1,7802143913873288E8; 2,0175387936530771E9; 
310,0; 571849,2156313566; 6529330,822049565; 1,7859328835436425E8; 2,0240681244751267E9; 
311,0; 571153,246483459; 6529330,822049565; 1,791644416008477E8; 2,0305974552971764E9; 
312,0; 572064,6975204133; 6529330,822049565; 1,797365062983681E8; 2,037126786119226E9; 
313,0; 572075,4159995842; 6529330,822049565; 1,803085817143677E8; 2,0436561169412756E9; 
314,0; 572489,1755829237; 6529330,822049565; 1,808810708899506E8; 2,0501854477633252E9; 
315,0; 571091,684437974; 6529330,822049565; 1,8145216257438856E8; 2,0567147785853748E9; 
316,0; 571884,5915819526; 6529330,822049565; 1,820240471659705E8; 2,0632441094074244E9; 
317,0; 572368,062917479; 6529330,822049565; 1,8259641522888798E8; 2,069773440229474E9; 
318,0; 570872,725455503; 6529330,822049565; 1,8316728795434347E8; 2,0763027710515237E9; 
319,0; 572766,7388570835; 6529330,822049565; 1,8374005469320056E8; 2,0828321018735733E9; 
320,0; 572536,8857740695; 6529330,822049565; 1,8431259157897463E8; 2,089361432695623E9; 
321,0; 571539,7553338934; 6529330,822049565; 1,8488413133430853E8; 2,0958907635176725E9; 
322,0; 571845,0179192657; 6529330,822049565; 1,854559763522278E8; 2,1024200943397222E9; 
323,0; 570587,8103353591; 6529330,822049565; 1,8602656416256317E8; 2,1089494251617718E9; 
324,0; 572036,8558042654; 6529330,822049565; 1,8659860101836744E8; 2,1154787559838214E9; 
325,0; 571073,5210041128; 6529330,822049565; 1,8716967453937155E8; 2,122008086805871E9; 
326,0; 572071,0560129329; 6529330,822049565; 1,8774174559538448E8; 2,1285374176279206E9; 
327,0; 572195,3950828717; 6529330,822049565; 1,8831394099046734E8; 2,1350667484499702E9; 
328,0; 572385,0966559148; 6529330,822049565; 1,8888632608712325E8; 2,1415960792720199E9; 
329,0; 572465,3930659486; 6529330,822049565; 1,894587914801892E8; 2,1481254100940695E9; 
330,0; 572198,7939455488; 6529330,822049565; 1,9003099027413476E8; 2,154654740916119E9; 
331,0; 571978,8009543061; 6529330,822049565; 1,9060296907508907E8; 2,1611840717381687E9; 
332,0; 572300,4848427975; 6529330,822049565; 1,9117526955993187E8; 2,1677134025602183E9; 
333,0; 572457,7007148317; 6529330,822049565; 1,917477272606467E8; 2,174242733382268E9; 
334,0; 571529,1376539633; 6529330,822049565; 1,9231925639830068E8; 2,1807720642043176E9; 
335,0; 570816,1784577155; 6529330,822049565; 1,9289007257675838E8; 2,187301395026367E9; 
336,0; 571321,5942178514; 6529330,822049565; 1,9346139417097622E8; 2,193830725848417E9; 
337,0; 572286,6948924527; 6529330,822049565; 1,940336808658687E8; 2,2003600566704664E9; 
338,0; 572055,4075685173; 6529330,822049565; 1,946057362734372E8; 2,206889387492516E9; 
